id,name,phone,address,postal_code,lat,lng,category,hours,description,image,link,review_count,rating,category_kakao,description_kakao,last_order,kakao_place_id,kakao_place_url,menu_price_min,menu_price_median,menu_count,has_parking,has_group_seating,has_private_room,has_baby_chair,has_kids_menu,allows_pets,has_disabled_access,hours_source
4070542,Ashley Home Plus Sindorim,+82 2-3439-7760,"Seoul 337, Sindorim-dong, Guro-gu B1F, Homeplus",,37.509693,126.88823,"Barbecue, Fusion",월 10:00~22:00 / 화 10:00~22:00 / 수 10:00~22:00 / 목 10:00~22:00 / 금 10:00~22:00 / 토 10:00~22:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/bc/f7/bf/caption.jpg?w=900&h=-1&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d4070542-Reviews-Ashley_Home_Plus_Sindorim-Seoul.html,19,3.6,Donuts,Cute character donuts for a sweet moment.,,12323337,https://place.map.kakao.com/12323337,2300,5500,30,,,,,,,,kakao
17115333,Paris Croissant - Gwanghwamun,+82 2-722-8223,"Seoul 1, Jong-ro, Jongno-gu",03154,37.570904,126.978035,Cafe,월 07:00~22:00 / 화 07:00~22:00 / 수 07:00~22:00 / 목 07:00~22:00 / 금 07:00~22:00 / 토 07:00~22:00 / 일 07:00~22:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/a2/85/2a/photo2jpg.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d17115333-Reviews-Paris_Croissant_Gwanghwamun-Seoul.html,5,4.6,Bakery,An upscale bakery enjoyed in a calm space.,,117723606,https://place.map.kakao.com/117723606,4900,11000,30,true,,,,,,,kakao
19121755,Volpino - Seoul,+82 10-2249-1571,"Seoul 10-7, Dosan-daero 45-gil, Gangnam-gu",06021,37.523453,127.0364,"Italian, French, European, Grill",,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/8a/07/88/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d19121755-Reviews-Volpino_Seoul-Seoul.html,4,4.5,,,,,,,,,,,,,,,,
26631239,Schedule Seongsu,+82 2-466-0236,"Seoul 2F, 104, Achasan-ro, Seongdong-gu",04782,37.54446,127.05541,"Italian, Pizza, Cafe, Asian, Korean, Fusion",월 11:00~24:00 / 화 11:00~24:00 / 수 11:00~24:00 / 목 11:00~24:00 / 금 11:00~24:00 / 토 11:00~24:00 / 일 11:00~24:00,"Schedule Seongsu is a European-inspired multicultural space. You can feel the best service with a variety of foods, desserts, and alcoholic beverages. Starting with Cheongdam, it is currently located nationwide, including Hapjeong Branch in Mapo-gu, Haeundae Branch in Busan, Yangyang Branch in Gangwon-do, and Dongtan (Lotte Department Store) and Seongsu Branch.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/da/db/3b/interior-space.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d26631239-Reviews-Schedule_Seongsu-Seoul.html,1,5.0,Western,A must-visit for wood-fired pizza with a European flair.,,1466610374,https://place.map.kakao.com/1466610374,16000,28000,32,true,true,true,,,true,,kakao
26270009,Pho Thin NC Department Store Guro,+82 2-6923-2123,"Seoul 152 Gurojungang-ro, Guro-gu B1/f",,37.50106,126.88268,Vietnamese,월 10:03~21:00 / 화 10:03~21:00 / 수 10:03~21:00 / 목 10:03~21:00 / 금 10:30~22:00 / 토 10:30~22:00 / 일 10:30~22:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/dc/2b/00/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d26270009-Reviews-Pho_Thin_NC_Department_Store_Guro-Seoul.html,1,5.0,Korean,A refined meal space where tradition and modernity coexist.,,1045706769,https://place.map.kakao.com/1045706769,,,,true,true,,true,,,,kakao
21019725,Oak Restaurant,+82 2-3466-7277,Seoul Hoterokeuudeupeurimieo 46 Teheranro87-Gil 135-525,06164,37.510807,127.05804,"Steakhouse, Bar, Pizza, Cafe, Pub, Wine Bar",Sun 07:00~22:00 / Mon 07:00~22:00 / Tue 07:00~22:00 / Wed 07:00~22:00 / Thu 07:00~22:00 / Fri 07:00~22:00 / Sat 07:00~22:00,"The Oak Restaurant offers a variety of dishes, including selected salad, pasta, and steak by a chef with 20 years of experience in a luxury hotel. In particular, carefully selected ingredients and traditional Korean food are provided in a menu that is good for your health.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/72/22/d8/caption.jpg?w=700&h=-1&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d21019725-Reviews-Oak_Restaurant-Seoul.html,2,5.0,,,,2088549551,https://place.map.kakao.com/2088549551,,,,,,,,,,,tripadvisor
15101204,Ungteori Saengkogi - Hongdae,+82 2-324-9588,"Seoul 25, Hongik-ro, Mapo-gu",04039,37.55511,126.92337,"Asian, Korean",월 11:00~23:00 / 화 11:00~23:00 / 수 11:00~23:00 / 목 11:00~23:00 / 금 11:00~23:00 / 토 11:00~23:00 / 일 11:00~23:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/f8/fc/0a/ungteori-saengkogi-hongdae.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d15101204-Reviews-Ungteori_Saengkogi_Hongdae-Seoul.html,5,4.4,"Meat, Korean BBQ",Unlimited refills of thick raw meat and soybean paste stew.,,223805426,https://place.map.kakao.com/223805426,4800,7500,22,true,true,,,,,,kakao
20262761,IM SO SEOUL Gwanghwamun,+82 2-6744-0123,"Seoul 76, Saemunan-ro, Jongno-gu Concordion Building B1",03185,37.569756,126.97317,"Asian, Korean",Sun 11:00~23:00 / Mon 11:00~23:00 / Tue 11:00~23:00 / Wed 11:00~23:00 / Thu 11:00~23:00 / Fri 11:00~23:00 / Sat 11:00~23:00,"Amso Seoul is Chef Tony Jung's 'Korean Dining Studio,' a blend of the brand's signature Hanwoo 'amso' (cow) and 'Seoul,' the city that most vividly embodies present-day Korean-ness. Amso Seoul's menu was completed from Joseon-era records among the ancient texts of our ancestors. Recreating the dishes of the yangban and noble head families who enjoyed fine dining among the foods that represented Hanyang, it was made together with mother-of-pearl, jang, jeotgal, and hangwa by Korea's top masters, along with fine liquors that represented Joseon. In this moment where tradition and modernity coexist, we invite you to feel and experience new Korean cuisine at Amso Seoul.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/25/d8/08/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d20262761-Reviews-IM_SO_SEOUL_Gwanghwamun-Seoul.html,3,5.0,,,,,,,,,,,,,,,,tripadvisor
20351255,Hansang,+82 2-962-1472,"Seoul 248, Hwarang-ro, Seongbuk-gu Jangwi New Tower 13F",02787,37.61035,127.05689,,Sun 11:30~15:00 / Sun 16:30~22:00 / Mon 11:30~15:00 / Mon 16:30~22:00 / Tue 11:30~15:00 / Tue 16:30~22:00 / Wed 11:30~15:00 / Wed 16:30~22:00 / Thu 11:30~15:00 / Thu 16:30~22:00 / Fri 11:30~15:00 / Fri 16:30~22:00 / Sat 11:30~15:00 / Sat 16:30~22:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/43/09/14/inside.jpg?w=900&h=-1&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d20351255-Reviews-Hansang-Seoul.html,1,5.0,,,,,,,,,,,,,,,,tripadvisor
13127741,Yoogane Dakgalbi Myeongdong 2nd,+82 2-3789-2492,"Seoul 8, Myeongdong 4-gil, Jung-gu 2-3f",04536,37.56324,126.98349,"Asian, Korean",,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/98/d7/f5/caption.jpg?w=200&h=200&s=1&cx=4371&cy=2305&chk=v1_61d445397c32bc84ce48,https://www.tripadvisor.com/Restaurant_Review-g294197-d13127741-Reviews-Yoogane_Dakgalbi_Myeongdong_2nd-Seoul.html,23,3.7,,Myeongdong dakgalbi stir-fried by our staff.,,1607777093,https://place.map.kakao.com/1607777093,12000,12000,1,,,,,,,,
26229847,Vuur,+82 2-6953-0748,"Seoul 1F, Bongeunsa-ro 151 Gangnam-gu",06122,37.506805,127.03115,"Asian, Korean, Contemporary",월 17:30~23:00 / 화 17:30~23:00 / 수 17:30~23:00 / 목 17:30~23:00 / 금 17:30~23:00 / 토 17:30~23:00,"'VUUR' is a contemporary dining established by former Michelin-star Chef Bryan Lee and active developer group 'ZERO TO N' We offer entry-level fine dining cuisine with energetic culinary culture under the concept of 'A trip to the space of primitive fire' French-based cuisine with a Korean hint, characteristic interior, spacious seats, and more than 100 trees of cactus are welcoming you. We promise relief and energy in your daily lives.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/31/bc/b6/8b/hall.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d26229847-Reviews-Vuur-Seoul.html,6,4.8,Western,Saver The Season! Enjoy dishes and drinks that capture the essence of seasonal changes.,,2114897373,https://place.map.kakao.com/2114897373,18000,48500,5,true,true,true,,,,,kakao
14997298,Sejong Club,+82 2-722-0001,"Seoul 7, Saemunan-ro 5ga-gil, Jongno-gu",03173,37.572803,126.97406,"Chinese, Japanese, Asian, Korean, Fusion",Sun 11:00~22:00 / Mon 11:00~22:00 / Tue 11:00~22:00 / Wed 11:00~22:00 / Thu 11:00~22:00 / Fri 11:00~22:00 / Sat 11:00~22:00,Gwanghwamun's flagship restaurant building inside 1. ILPUMDANG PREMIUM 2. GUMYUNGMUN 3. GWANGHWAMUN HOUSE,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/01/a3/b7/1.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d14997298-Reviews-Sejong_Club-Seoul.html,5,5.0,,,,1190093300,https://place.map.kakao.com/1190093300,,,,,,,,,,,tripadvisor
33122755,Overwhelming Seoul Hanwoo Omakase Hapjeong Branch,+82 10-2579-4014,Seoul 33 Dongmak-ro 5-gil Mapo-gu,,37.54945,126.91849,"Barbecue, Asian, Korean, Grill",월 12:00~21:00 / 화 12:00~21:00 / 수 12:00~21:00 / 목 12:00~21:00 / 금 12:00~21:00 / 토 13:00~21:00 / 일 13:00~21:00,Apdo is a Hanwoo dining that embodies our bold ambition to overwhelm (apdo) customers with food. We have composed a modern Korean course infusing our philosophy and dedication into fresh and rare ingredients. Apdo aims to present food that satisfies both the visual and gustatory beauty of our guests. We will make overwhelming efforts to offer you a special experience during your precious time.,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/da/84/e4/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d33122755-Reviews-Overwhelming_Seoul_Hanwoo_Omakase_Hapjeong_Branch-Seoul.html,2,5.0,Korean,A full-service 9-course meal featuring modern Korean cuisine and 1+ grade Hanwoo.,,175435694,https://place.map.kakao.com/175435694,17000,34000,9,,,,,,,,kakao
23276341,Apgujeongmyeonok,+82 2-516-3016,"Seoul 16 Apggujeong-ro 30-gil, Gangnam-gu",06022,37.5264,127.02904,"Asian, Korean, Wine Bar, Beer restaurants",월 11:00~21:30 / 화 11:00~21:30 / 수 11:00~21:30 / 목 11:00~21:30 / 금 11:00~21:30 / 토 11:00~21:30 / 일 10:30~21:00,"We serve Korean cold noodles which are called 'Naengmyeon' especially, 'Pyeongyang Naengmyeon' in Apgujeong area, Seoul, Korea. We are representing a modern style of Neangmyeon cuisine serving with a kind table service and a cozy mood. Bulgogi nicely seasoned and Dumpling daily hand-maded which called 'Mandu' are also popular menus in the house. The ambiance is great, Food is even better.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/d3/15/af/70-30-100.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d23276341-Reviews-Apgujeongmyeonok-Seoul.html,3,5.0,Naengmyeon (cold noodles),"Selected by the Blue Ribbon Survey for six consecutive years, enjoy Pyongyang cold noodles and wine in a neat, modern atmosphere.",일 20:25 / 월 20:55 / 화 20:55 / 수 20:55 / 목 20:55 / 금 20:55 / 토 20:55,1224432398,https://place.map.kakao.com/1224432398,4000,17000,29,true,,,,,,true,kakao
11961566,The 100 Food Truck,+82 10-7197-4448,"Seoul 39, Sinheung-ro 20-gil, Yongsan-gu",04328,37.547417,126.98406,Fast Food,월 11:30~22:00 / 화 11:30~22:00 / 수 11:30~22:00 / 목 11:30~22:00 / 금 11:30~22:00 / 토 11:30~22:00 / 일 11:30~22:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/83/40/4d/photo0jpg.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d11961566-Reviews-The_100_Food_Truck-Seoul.html,15,4.1,Burger,Enjoy handmade burgers on a rooftop with a view.,일 20:50 / 월 20:50 / 화 20:50 / 수 20:50 / 목 20:50 / 금 20:50 / 토 20:50,26571895,https://place.map.kakao.com/26571895,2000,9000,30,false,,,,,true,,kakao
13216684,Tapas Bar,+82 10-3468-0799,"Seoul 49, Itaewon-ro 27ga-gil 1st Floor, Yongsan-gu",04350,37.550262,126.997086,"European, Spanish, Asian, Diner, Beer restaurants",월 16:00~01:00 / 화 16:00~01:00 / 수 16:00~01:00 / 목 16:00~01:00 / 금 15:00~02:00 / 토 12:00~03:00 / 일 12:00~01:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/07/cd/e1/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d13216684-Reviews-Tapas_Bar-Seoul.html,11,4.0,Western,A Spanish tapas bar operating for over 10 years in the main back alley of Itaewon.,,27494932,https://place.map.kakao.com/27494932,5900,12400,40,,,,,,,,kakao
12434422,Kobe Kyukatsu Sangsu,+82 2-334-2015,"Seoul 103, Yanghwa-ro 6-gil, Mapo-gu",04048,37.5484,126.91989,Japanese,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/03/80/b0/2.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d12434422-Reviews-Kobe_Kyukatsu_Sangsu-Seoul.html,8,4.8,,,,,,,,,,,,,,,,
7906267,Shenanigans,+82 2-792-2550,"Seoul 5, Itaewon-ro 19-gil, Yongsan-gu",04351,37.534748,126.99194,"Bar, Pub",,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/63/3c/e4/20171128-175331-largejpg.jpg?w=900&h=-1&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d7906267-Reviews-Shenanigans-Seoul.html,15,4.3,,,,,,,,,,,,,,,,
4050006,Hongyeon,+82 2-317-0494,"Seoul 106, Sogong-ro, Jung-gu Westin Choseon Hotel B1F",04533,37.563988,126.980385,Chinese,월 12:00~22:00 / 화 12:00~22:00 / 수 12:00~22:00 / 목 12:00~22:00 / 금 12:00~22:00 / 토 12:00~22:00 / 일 12:00~22:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/fc/a1/3b/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d4050006-Reviews-Hongyeon-Seoul.html,27,4.2,Chinese,Luxurious Chinese decor paired with rich seafood broth.,일 21:30 / 월 21:30 / 화 21:30 / 수 21:30 / 목 21:30 / 금 21:30 / 토 21:30,21306045,https://place.map.kakao.com/21306045,29000,41500,20,true,true,true,true,,,,kakao
12496220,Entree,+82 2-531-6604,"Seoul 130, Bongeunsa-ro, Gangnam-gu Lobby Floor, Novotel Ambassador Seoul Gangnam",06124,37.505444,127.02892,"Italian, European, Korean, Contemporary",Sun 11:30~22:00 / Mon 11:30~22:00 / Tue 11:30~22:00 / Wed 11:30~22:00 / Thu 11:30~22:00 / Fri 11:30~22:00 / Sat 11:30~22:00,"Entrée is a contemporary dining restauant in Novotel Ambassador Seoul Gangnam hotel featuring Western and Korean cuisines, prepared with quality of ingredients in a modern style.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/80/f4/c7/entree.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d12496220-Reviews-Entree-Seoul.html,24,4.8,,An upscale Korean dining experience in the city.,,1622069784,https://place.map.kakao.com/1622069784,,,,true,true,true,,,,,tripadvisor
27523713,Monga,+82 2-2039-8052,"Seoul 52 Songpa-daero 49-gil, Songpa-gu No. 202, Nine Park A",05611,37.506317,127.09888,"French, Cafe, Soups",월 09:30~18:00 / 화 09:30~18:00 / 수 09:30~18:00 / 목 09:30~18:00 / 금 09:30~18:00 / 토 09:30~18:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/0e/23/22/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d27523713-Reviews-Monga-Seoul.html,2,5.0,Western,"Enjoy a sophisticated French brunch in a comfortable atmosphere, just like the meaning of 'Monga' (my home).",,631501149,https://place.map.kakao.com/631501149,6500,14000,9,true,,,,,,true,kakao
6996926,Tea Therapy,+82 2-730-7507,"Seoul 74, Yunposun-gil, Jongno-gu",,37.579193,126.983475,Cafe,월 10:00~21:00 / 화 10:00~21:00 / 수 10:00~21:00 / 목 10:00~21:00 / 금 10:00~21:00 / 토 10:00~21:00 / 일 10:00~20:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/90/3b/50/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d6996926-Reviews-Tea_Therapy-Seoul.html,29,4.5,Cafe,Thoughtfully prepared tea and meals under the Hanok wall.,,12611094,https://place.map.kakao.com/12611094,7000,8000,18,false,true,,,,,,kakao
9203789,Yoyoma Ui Kitchen,,"Seoul 38, Banpo-Daero",,37.483894,127.0119,,,There is no content for Yoyoma Ui Kitchen yet.,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/01/be/96/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d9203789-Reviews-Yoyoma_Ui_Kitchen-Seoul.html,5,4.4,,,,,,,,,,,,,,,,
33594062,Izakaya Sooda Samseong Branch 2,+82 2-595-3584,Seoul 23-15 Samseong-ro 100-gil,06166,37.49729,126.81455,"Japanese, Seafood, Sushi, Asian, Korean, Fusion, Japanese Fusion",Sun 16:00~02:00 / Mon 16:00~02:00 / Tue 16:00~02:00 / Wed 16:00~02:00 / Thu 16:00~02:00 / Fri 16:00~03:00 / Sat 16:00~03:00,"An izakaya near COEX offering flavor and atmosphere with no room charge, where both dates and company dinners can be enjoyed with class. A large izakaya with group seating and comfortable rooms with individual air conditioning, providing good food and a good atmosphere.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/31/1a/93/6a/25-2.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d33594062-Reviews-Izakaya_Sooda_Samseong_Branch_2-Seoul.html,6,5.0,,,,,,,,,,,,,,,,tripadvisor
34383126,Maksam-ga Euljiro,0507-1421-3307,Seoul 48-1 Supyo-ro 1st And 2nd Floors,,37.484547,126.50818,"Barbecue, Asian, Korean, Grill",Sun 16:00~23:00 / Mon 16:00~23:00 / Tue 16:00~23:00 / Wed 16:00~23:00 / Thu 16:00~23:00 / Fri 16:00~23:00 / Sat 16:00~23:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/33/a6/6e/3b/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d34383126-Reviews-Maksam_ga_Euljiro-Seoul.html,2,5.0,,,,,,,,,,,,,,,,tripadvisor
4819371,Hamcho Ganjang Gejang,+82 2-318-1624,"Seoul 11-1, Chungmuro 2-ga, Jung-gu",,37.56171,126.98651,"Seafood, Asian, Korean",월 11:30~22:00 / 화 11:30~22:00 / 수 11:30~22:00 / 목 11:30~22:00 / 금 11:30~22:00 / 토 11:30~22:00 / 일 11:30~22:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/9f/b8/4b/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d4819371-Reviews-Hamcho_Ganjang_Gejang-Seoul.html,72,3.9,"Crab, snow crab",The flavor of soy sauce marinated crab deepened by seaweed aging.,일 21:00 / 월 21:00 / 화 21:00 / 수 21:00 / 목 21:00 / 금 21:00 / 토 21:00,14750361,https://place.map.kakao.com/14750361,,,,true,true,,,,,,kakao
7618199,Gyeongcheonaein 2237,+82 2-553-2237,"Seoul 421, Teheran-ro, Gangnam-gu Amcheon Bldg. 3F",06160,37.505833,127.05292,"Asian, Korean",월 11:30~22:00 / 화 11:30~22:00 / 수 11:30~22:00 / 목 11:30~22:00 / 금 11:30~22:00 / 토 11:30~22:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/ae/76/c6/1579757592273-largejpg.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d7618199-Reviews-Gyeongcheonaein_2237-Seoul.html,32,4.4,"Meat, Korean BBQ",The perfect harmony of low-temperature aged Hanwoo beef and cheese.,,21306153,https://place.map.kakao.com/21306153,2900,11700,11,true,true,true,true,,,,kakao
9384387,Namdo Street Food,+82 2-723-7775,"Seoul 2, okin2-Gil",,37.581028,126.96699,,Sun 11:30~21:00 / Mon 11:30~21:00 / Tue 11:30~21:00 / Wed 11:30~21:00 / Thu 11:30~21:00 / Fri 11:30~21:00 / Sat 11:30~21:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/67/80/d2/20161023-143941-largejpg.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d9384387-Reviews-Namdo_Street_Food-Seoul.html,14,3.9,,,,,,,,,,,,,,,,tripadvisor
4074307,Vino in Villa,+82 2-599-7020,"Seoul 14, Nambusunhwan-ro 319-gil, Seocho-gu 1F, Ganam Bldg.",06711,37.48064,127.01179,"Italian, Steakhouse, Pizza",화 11:30~21:30 / 수 11:30~21:30 / 목 11:30~21:30 / 금 11:30~21:30 / 토 11:30~21:00 / 일 11:30~21:00,"Modern Italian cooking emphasizing quality and value. Vino in Villa Restaurant located at the entrance to Seoul's famous Art Performance Hall. Theatres,and Concert venues all within a short walk.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/f9/c2/3f/italian-seafood-mediterranean.jpg?w=900&h=-1&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d4074307-Reviews-Vino_in_Villa-Seoul.html,36,3.8,Italian,Italian cuisine with deep flavors in a softly lit atmosphere.,,8376564,https://place.map.kakao.com/8376564,5500,18400,20,true,true,true,,,,,kakao
4034730,Jingogae,+82 2-2267-0955,"Seoul 30-16, Chungmuro3-ga",,37.56301,126.99309,"Asian, Korean",월 11:00~21:30 / 화 11:00~21:30 / 수 11:00~21:30 / 목 11:00~21:30 / 금 11:00~21:30 / 토 11:00~21:30,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/ea/ad/0d/inside.jpg?w=900&h=-1&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d4034730-Reviews-Jingogae-Seoul.html,26,4.1,Korean,A delightful combination of juicy meat and clean cold noodles.,,8588563,https://place.map.kakao.com/8588563,1000,15000,23,true,true,true,,,,,kakao
9732438,Rooftop Bar,+82 2-2038-9618,"Seoul 155, Bongeunsa-ro, Gangnam-gu Hotel Cappuccino",06122,37.506813,127.03149,"Bar, Pub, Wine Bar",월 17:30~23:00 / 화 17:30~23:00 / 수 17:30~23:00 / 목 17:30~23:00 / 금 17:30~23:00 / 토 17:30~23:00 / 일 17:30~23:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/97/f6/71/rooftop-bar.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d9732438-Reviews-Rooftop_Bar-Seoul.html,9,3.6,Cocktail bar,A rooftop bar in the city that captures the beauty of sunset.,일 22:00 / 월 22:00 / 화 22:00 / 수 22:00 / 목 22:00 / 금 22:00 / 토 22:00,1254001064,https://place.map.kakao.com/1254001064,15000,18000,26,true,true,,,,,,kakao
28113351,Majangdong Ddal,+82 10-8183-5251,Seoul 18 Salgoji-gil Seongdong-gu,04748,37.161564,126.665474,"Grill, Healthy",월 12:00~22:00 / 화 12:00~22:00 / 수 12:00~22:00 / 목 12:00~22:00 / 금 12:00~22:00 / 토 12:00~22:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/8d/55/f7/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d28113351-Reviews-Majangdong_Ddal-Seoul.html,2,5.0,"Meat, Korean BBQ","A two-star Hanwoo beef restaurant in Heungseong, Chungbuk. Service includes two-star Hanwoo sashimi and soybean paste stew!",,1366236543,https://place.map.kakao.com/1366236543,17000,28000,12,true,true,,,,,,kakao
13857277,In Style,+82 2-2223-7000,Seoul 95 Cheongpa-ro 20-gil 7F Seoul Dragon City,04372,37.531597,126.96421,Contemporary,Sun 12:00~14:30 / Sun 18:30~21:30 / Mon 12:00~14:30 / Mon 18:30~21:30 / Tue 12:00~14:30 / Tue 18:30~21:30 / Wed 12:00~14:30 / Wed 18:30~21:30 / Thu 12:00~14:30 / Thu 18:30~21:30 / Fri 12:00~14:30 / Fri 18:30~21:30 / Sat 12:00~14:30 / Sat 18:30~21:30,"In Style is an all-day dining spot with dynamic and lively ambience. The restaurant offers various classy Korean and Asian dishes at reasonable prices. In Style has a pleasant Kids Room and an open terrace, so it is ideal for family dining.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/32/c6/33/photo0jpg.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d13857277-Reviews-In_Style-Seoul.html,4,4.5,,,,,,,,,,,,,,,,tripadvisor
4083838,Ankara Picnic,+82 2-793-2550,"Seoul 127-11, Itaewon-dong, Yongsan-gu",,37.534496,126.99428,"Fast Food, Turkish, Middle Eastern",월 11:00~22:00 / 화 11:00~22:00 / 수 11:00~22:00 / 목 11:00~22:00 / 금 11:00~22:00 / 토 11:00~02:00 / 일 11:00~02:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/45/36/f1/ankara-picnic.jpg?w=900&h=-1&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d4083838-Reviews-Ankara_Picnic-Seoul.html,35,4.2,Turkish,Authentic Turkish chicken kebabs rich in traditional spices.,,17001472,https://place.map.kakao.com/17001472,6900,9400,12,true,,,,,,,kakao
7748364,Nakwon,+82 2-2660-9010,"Seoul 94, Banghwa-Daero, Gangseo-Gu Mayfield Hotel Annex Hanok 1F",07506,37.547672,126.81842,"Asian, Korean, Grill",월 11:30~21:30 / 화 11:30~21:30 / 수 11:30~21:30 / 목 11:30~21:30 / 금 11:30~21:30 / 토 11:30~21:30 / 일 11:30~21:30,A Modern Taste of Korean Tradition Nakwon is a Korean restaurant with a history of over 30 years and is well known for its prestigious tradition and taste. This location is famous for its signature Korean bar-be-que and healthy traditional cuisine to serve the all-natural taste of ingredients. There is a spacious courtyard and private VIP rooms to make this a perfect place for family and business gatherings.,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/8d/e2/32/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d7748364-Reviews-Nakwon-Seoul.html,12,4.5,Hanjeongsik (Korean course meal),A traditional Korean meal space harmonizing tradition and nature.,일 20:30 / 월 20:30 / 화 20:30 / 수 20:30 / 목 20:30 / 금 20:30 / 토 20:30,8293673,https://place.map.kakao.com/8293673,21000,55000,20,true,true,true,true,,,,kakao
