place_key,source_cid,lang,kind,category,name,summary,description,road_address,latitude,longitude,hours,fee,tags,homepage_url,start_date,end_date
032764,KOP032764,ko,event,축제/공연/행사 > 축제,서울우리소리박물관 개관,"창덕궁 돈화문 앞 국악의 거리에 국내 최초 향토민요 전문박물관이 문을 열었습니다. 풍부한 이 땅의 우리소리를 모아 듣고 체험할 수 있는 전시공간, 감상공간, 교육공간 등이 마련되어 있습니다.","창덕궁 삼거리 돈화문로의 비변사 터에 자리잡은 아담한 한옥건물. 바로 우리의 소리 '향토민요'를 경험하고 즐길 수 있는 서울우리소리박물관이다. 고된 농삿일을 하며 불렀던 농부들의 소리, 만선을 기원하며 물고기를 낚던 어부들의 소리, 베를 짜며 흥얼거리던 아낙네들의 소리 등 입에서 입으로 전해지던 민요, 때로 생소하지만 때로 정겹게 들리던 그 소리들을 마음껏 들어볼 수 있는 공간이다. 서울우리소리박물관은 서울시가 수집한 향토민요 음원 2만여 곡과 음반. 악기 등 5,700점을 시민과 서울을 찾은 관광객이 듣고 즐길 수 있도록 만든 곳이다. 인근에 위치한 서울돈화문국악당이 궁중음악 중심의 공연장이라면, 이곳은 민요를 체계적으로 통합해 선보인다. 이제는 듣기 힘든 서민들의 구전민요가 박물관을 통해 온전히 보존될 수 있게 되었다.","서울 종로구 율곡로 96 (와룡동, 서울우리소리박물관)",37.57716730514204,126.98969823366514,관람시간 09:00~19:00,무료,"우리소리, 창덕궁, 박물관, 박물관도시서울, 국악, 민요, 익선동",http://gomuseum.seoul.go.kr/sekm/index,,
031560,KOP031560,ko,event,축제/공연/행사 > 축제,원모어트립 가을 빅세일,원모어트립 가을 빅세일이 열린다.!,원모어트립 가을 빅세일이 열린다.! 원모어트립 체험을 스페셜한 가격으로 만나보자! 원모어트립 내 모든 체험이 최대 20% 할인된다 . 올 가을 서울을 여행한다면 원모어트립과 함께 ! * 원모어트립 상품페이지 URL > https://www.onemoretrip.net/en/goods_category/sale/,,,,,,"원모어트립-가을-빅세일,  가을세일, 원모어트립",https://www.onemoretrip.net/en/goods_category/sale/,,
031435,KOP031435,ko,event,축제/공연/행사 > 축제,제3회 강북구 산악문화제,"화려하고 수려한 도심속의 명산 “북한산”의 자연경관을 배경으로 국내 산악인과 강북구민이 참여하는 체험 및 산악프로그램을 통해 대화합의 장을 마련하고, 북한산에 소재한 역사·문화·관광자원을 널리 알려 대한민국을 대표하는 산악문화축제로 나아가고자 합니다. 구민 및 시민 여러분의 많은 관심과 참여 부탁드립니다.","<제3회 강북구 산악문화제> □ 일 시: 2019. 9. 21. □ 장 소: 우이동 만남의 광장 □ 행사내용 ○ 인공암벽체험(10:00~16:00) - 인공암벽을 설치하여 남녀노소 누구나 쉽게 클라이밍 체험 가능 ○ VR(Virtual Reality)체험존(10:00~16:00) - 가상현실 이용한 암벽등반, 롤러코스터 체험 ○ 체험부스(10:00~16:00) - 3D펜 체험, 숲속 반딧불이 체험, 윤호섭교수 그림 그리기 ○ 북한산트레킹(10:00~14:00) - 북한산 트레킹(현장접수)﻿ 출발: 우이동 만남의 광장→하루재→영봉→육모정고개→선운사→만남의 광장(약6km) ○ 음악제(14:20~16:00) - 요들클럽, 인기가수 박현빈, 강예슬(미스트롯) □ 부대행사: 인공암벽체험, VR체험존(산악클라이밍), 체험부스(3D펜 체험, 숲속 반딧불이 체험, 윤호섭교수 그림 그리기 등), 북한산트레킹 □ 출연자: 어린이요들클럽, 인기가수 박현빈, 강예슬(미스트롯)","서울 강북구 삼양로 지하 676 (우이동, 북한산우이역)",37.66296633269413,127.01270274297694,10:00~16:00,,"산악문화제, 강북구 축제, 제3회-강북구-산악문화제",,,
016491,KOP016491,ko,event,축제/공연/행사 > 축제,반짝반짝 18가지 색으로 빛나는 한강다리,그동안 12개소만 불을 밝혔던 한강교량 경관조명을 18개소로 확대 운영한다.,"한강 교량 ‘18색 매력’ 밝혀 서울 관광명소로 그동안 에너지절약에 따라 12개소만 불을 밝혔던 한강교량 경관조명을 18개소로 확대하여 도시에 활력을 불어넣고 서울의 야경을 더욱 아름답게 만든다. 현재 한강교량 29개 중 경관조명이 설치된 교량은 27개이며, 이 중 기존에 점등했던 교량은 12개다. 이번에 새롭게 불을 켜는 교량 6개소는 한강철교, 행주대교, 동작대교, 한남대교, 영동대교, 잠실대교다. 특히 ‘스토리텔링 교량’ 5개소, ‘경관우수 교량’ 13개소로 특성화해 각 교량의 개성과 이미지를 살려 운영한다. 교량 점등 시간도 기존에 일괄적으로 시행하던 ‘일몰 후~23시’에서 계절과 상황에 맞춘 탄력적 운영으로 바꾼다. 특히, 시민들이 한강 둔치로 밤 나들이를 많이 나오는 시기(5~10월)에는 24시까지 연장 운영한다.",,,,,,"한남대교,  야경, 올림픽대교, 한강,  반포대교,  영동대교,  성산대교,  잠실대교",http://mediahub.seoul.go.kr/archives/967989,,
001748,KOP001748,ko,event,축제/공연/행사 > 축제,홍대 클럽 거리,클럽은 이제 홍대 문화의 상징이 되었다.,"클럽은 이제 홍대 문화의 상징이 되었다. 홍대 주변의 클럽들은 색다르게 즐길 수 있는 언더그라운드 공간으로 유명하며, 외국인들 역시 홍대 클럽의 명성을 잘 알고 있다. 1990년대 중반부터 엠아이(M.I). 언더그라운드(Underground, 현재 코스모), 마트마타(Matmata, 현재 M2) 등이 손에 꼽혔다. 클럽이 대중화되면서 사람들은 자신이 좋아하는 음악을 듣기 위해 인디 클럽을 찾는다. 대형 클럽과 인디 클럽, 선택은 자유다. YG에서 운영하는 홍대 클럽 'NB', 일렉트로닉 마니아들이 사랑하는 클럽 'M2' 등이 이곳에서 손에 꼽히는 명소다.",서울 마포구 서교동 406,,,,,"서울관광,  서울클럽추천,  홍대클럽투어,  클럽,  테마거리,  서울투어, 서울클럽,  서울여행,  홍대클럽골목, 홍대클럽,  나이트라이프",,,
009411,KOP009411,ko,event,축제/공연/행사 > 축제,제4회 북팔코믹스 페스티벌,"북팔코믹스 페스티벌은 4회 개최를 앞두고 있는 국내 최초 서브컬쳐 통합행사로, '문화 속의 문화'에 해당하는 서브컬쳐 전반을 다루고 있으며, 3회차까지 진행되어 오면서 서브컬쳐 참관인과 일반 참관객들이 함께 즐길 수 있는 공간을 만들어 오고 있다.","북팔코믹스 페스티벌은 4회 개최를 앞두고 있는 국내 최초 서브컬쳐 통합행사로, '문화 속의 문화'에 해당하는 서브컬쳐 전반을 다루고 있으며, 3회차까지 진행되어 오면서 서브컬쳐 참관인과 일반 참관객들이 함께 즐길 수 있는 공간을 만들어 오고 있다. 4회 할로북코페는 행사장 전반과 참가자들이 할로윈 컨셉의 행사로 꾸며지며 일러스트 엽서, 수공예품, 디저트 등 다양한 상품들이 판매될 예정이다. 또한 보컬, 댄스공연, 래빗토이 그리기 대회, 코스프레 이벤트 등을 통해 참관객에게 다양한 볼거리와 즐길거를 선사한다",서울특별시 노원구 동일로 1229 (중계동),37.639735081438445,127.06572690356025,11:00 ~ 18:00,무료,"문화, 일러스트, 서브컬쳐, 만화, 캐리커쳐, 축제, 코스프레",http://corp.bookpalcomics.com/,,
009288,KOP009288,ko,event,축제/공연/행사 > 축제,서울대공원 가을축제,10월 9일(금)부터 10월 25일(일)까지 서울대공원에서 '2015 서울대공원 가을축제'가 열린다.,"빛과 향기, 단풍으로 물드는 서울대공원 가을축제! 10월 9일부터 10월 25일까지 서울대공원에서 '2015 서울대공원 가을축제'가 열린다. '2015 서울대공원 가을축제'는 '다함께 동물원 세계여행!'이라는 주제로 축제 기간 중 공휴일과 주말에 진행되는 '동물 서식지 문화축제'와 같은 기간 다양한 식물 전시와 교육, 체험 행사를 진행하는 '서울대공원 가을 식물 전시'로 총 10가지 프로그램으로 구성되었다. 동물원에 있는 동물 스탬프를 찍어 동물 서식지도를 완성하는 '동물서식지 스탬프 여행'과 공연으로 세계문화를 즐기는 '지구촌 콘서트', 동물서식지 스탬프여행에 참가하여 7종 이상의 동물 스탬프를 찍으면 참가할 수 있는 '세계 공예체험', 소리로 떠나는 세계여행 '잠보맘보 세계악기체험'등 다양한 프로그램을 즐길 수 있다.",경기도 과천시 대공원광장로 102 서울대공원,37.43595477535079,127.01423406496475,,,"서울대공원, 가을, 체험프로그램, 공연, 동물원",http://grandpark.seoul.go.kr/main/grandMain.do?headerId=41181,,
009221,KOP009221,ko,event,축제/공연/행사 > 축제,서울약령시 한방문화축제,서울 제기동에 자리한 한방산업특구 서울약령시장에서 10월 9일부터 10월 10일까지 이틀간 '제21회 한방문화축제'를 개최한다.,"서울 제기동에 자리한 한방산업특구 서울약령시장에서 10월 9일(금)부터 10월 10일(토)까지 이틀간 '제21회 한방문화축제'를 개최한다. 올해는 서울약령시가 시민들의 도심 속 지쳐있는 몸과 마음의 치유공간이 되고자 4가지 테마(知 지식으로 치유, 樂 즐거움으로 치유, 味 맛으로 치유, 學 배움으로 치유)로 다채로운 프로그램을 마련했다.",서울특별시 동대문구 약령중앙로 10길,37.58103128551949,127.03763754603384,9:00~18:00,무료,"서울약령시, 한방, 제기동, 축제",http://www.seoulya.com/festival/festival.htm,,
009141,KOP009141,ko,event,축제/공연/행사 > 축제,서울바자축제,2015년 10월 1일부터 4일까지 광화문 일대를 중심으로 대규모 쇼핑문화축제인 '서울시민과 함께하는 서울바자축제 - 중소상공인 우수제품 판매기획전'을 개최한다.,"2015년 10월 1일부터 4일까지 광화문 일대를 중심으로 대규모 쇼핑문화축제인 '서울시민과 함께하는 서울바자축제 - 중소상공인 우수제품 판매기획전'을 개최한다. 이번 '서울바자축제'는 6개의 메인 행사장(광화문광장, 세종로공원, 광화문시민열린마당, 청계천로, 한빛광장, 덕수궁길)과 11개의 자치구 거점 행사장(서초 고속버스터미널, 건대입구역 분수광장, 잠실 롯데월드몰 지하 광장 등등)에서 동시에 개최되는 대규모 판매전이다.",,,,,,"쇼핑, 광화문광장, 청계천, 바자축제",,,
009100,KOP009100,ko,event,축제/공연/행사 > 축제,강남페스티벌,"2015년 10월 1일부터 4일까지 4일간 삼성동 영동대로 일대를 중심으로 강남페스티벌을 개최한다. 올해로 4회째를 맞는 강남페스티벌은 매년 가을에 열리는 패션페스티벌, 국제평화마라톤대회, 한류페스티벌을 하나로 통합하여 진행하는 축제다.","강남에서 페스티벌로 즐기는 가을 2015년 10월 1일부터 4일까지 4일간 삼성동 영동대로 일대를 중심으로 강남페스티벌을 개최한다. 올해로 4회째를 맞는 강남페스티벌은 매년 가을에 열리는 패션페스티벌, 국제평화마라톤대회, 한류페스티벌을 하나로 통합하여 진행하는 축제다.",,,,,,"K-POP, 패션, 강남, 마라톤대회, 축제",,,
009095,KOP009095,ko,event,축제/공연/행사 > 축제,코리아그랜드세일,"코리아그랜드세일(Korea Grand Sale)이 8월 14일부터 10월 31일까지 펼쳐진다. 특히 전체 업체가 참여하는 21일 본 행사에 앞서 14일부터 일주일한 프리 코리아그랜드세일(Pre-Korea Grand Sale)형태로 항공, 숙박, 쇼핑 등 주요 참여 업체의 파격적인 혜택을 미리 선보일 예정이다.","마법같은 쇼핑관광축제 '2015 코리아그랜드세일' 코리아그랜드세일(Korea Grand Sale)이 8월 14일부터 10월 31일까지 펼쳐진다. 특히 전체 업체가 참여하는 21일 본 행사에 앞서 14일부터 일주일간 프리 코리아그랜드세일(Pre-Korea Grand Sale)형태로 항공, 숙박, 쇼핑 등 주요 참여 업체의 파격적인 혜택을 미리 선보일 예정이다. 주요 파격 혜택으로는 제주항공이 전 노선 일부 좌석에 70% 할인을, 에버랜드가 자유이용권을 50% 할인하고 롯데면세점은 브랜드별로 최대 80%까지 할인을 제공한다.",,,,,,"코리아, 세일, 쇼핑, 그랜드세일",http://www.koreagrandsale.co.kr,,
008829,KOP008829,ko,event,축제/공연/행사 > 축제,서울 템플스테이 위크,만원의 돈으로 행복의 도를 이루는 행복만원 템플스테이에 참여해보자.,"템플스테이란 일상에서 벗어나 산사에 머무르면서 산사에서의 생활과 한국 불교문화를 체험하는 것을 말한다. 발우공양, 예불, 참선 등을 통해 자신을 돌아보고 탐색하는 시간을 가질 수 있다. 이제는 하나의 체험 관광 프로그램으로 자리를 잡아 많은 내외국인이 참여하고 있는 템플스테이. 그동안 정보도 부족하고, 가격적으로 참여하기가 망설여졌다면 템플스테이 위크에만 특별한 가격으로 제공되는 행복만원 템플스테이에 참여해보자. 번잡한 일상을 내려놓고 싶은 이 봄날, 행복 만원으로 모든 굴레를 훌훌 털고 순수한 나를 만날 수 있다. 서울 시내 9개의 사찰에서 함께 하는 행복만원 템플스테이! 각 사찰마다 체험 가능 인원과 날짜가 한정되어 있으며, 행복만원 템플스테이 예약페이지에서 접수기간(4.17~5.12) 내에 사전접수 및 선착순으로 진행되니 서두르자. 사찰명 프로그램 유형 체험 가능일 1일 체험 가능인원 운영대상 외국어 관문사 당일 5.6~7/ 5.13~14 10명 개인/단체 불가능 1박 2일 - - 국제선센터 당일 5.1~6/ 5.8~14 100명 가능 (영어) 1박 2일 5.1~6/ 5.8~14 100명 금선사 당일 5.1/ 5.4~8/ 5.11~13 20명 1박 2일 5.1/ 5.4~8/ 5.11~13 20명 길상사 당일 5.1/ 5.11 40명 불가능 1박 2일 5.9 40명 묘각사 당일 5.1~2/ 5.4~10/ 5.12~14 80명 가능 (영어) 1박 2일 - - 조계사 당일 5.1~14 50명 단체 1박 2일 5.1~14 30명 진관사 당일 5.1~14 50명 개인 불가능 1박 2일 - - 봉은사 당일 5.1~2/ 5.4~10/ 5.12~14 80명 개인/단체 가능 (영어) 1박 2일 5.6/ 5.8/ 5.10~13 40명 화계사 당일 - - 불가능 1박 2일 5.1/ 5.5/ 5.7~10/ 5.12/ 5.14 17명",,,,,"1박 2일 프로그램 : 10,000원
당일 프로그램 : 5,000원",,http://spring.templestay.com,,
008783,KOP008783,ko,event,축제/공연/행사 > 축제,LetsRun Park 벚꽃이 빛나는 밤에,"서울 경마공원역에 위치한 렛츠런파크 서울에서 벚꽃축제가 펼쳐진다. 벚꽃길 야간 경관조명부터 버스킹 및 댄스팀의 공연, 렛츠런 CCC문화예술제 수상팀의 공연까지 준비되어 있다.","서울 경마공원역에 위치한 렛츠런파크 서울에서 벚꽃축제가 펼쳐진다. 벚꽃길 야간 경관조명부터 버스킹 및 댄스팀의 공연, 렛츠런 CCC문화예술제 수상팀의 공연까지 준비되어 있다. 또한 행사장 내에 마련된 스낵바와 포토존의 재미도 놓칠 수 없을 것이다. 트러스 형태의 포토존과 블라인드 포토존에서 사진을 찍어 사진 콘테스트에도 참여할 수 있다. 이곳에서 찍은 사진을 렛츠런파크 서울의 공식 페이스북( https://www.facebook.com/letsrunpark )에 공유하면 푸짐한 경품이 기다리고 있다.",경기도 과천시 경마공원대로 107,37.44757216212752,127.01704857883009,18:00 ~ 22:00,,,http://www.kra.co.kr/informationNotice.do?artNo=152388,,
008744,KOP008744,ko,event,축제/공연/행사 > 축제,"서울대공원 봄꽃 축제「봄, 꽃을 깨우다!」","2015년 싱그러운 새 봄을 맞아 서울대공원에서는 4월 1일(수)부터 5월 6일(수)까지 36일간「봄, 꽃을 깨우다!」를 주제로 온실식물원 및 야외에서 봄꽃 축제를 연다.","2015년 싱그러운 새 봄을 맞아 서울대공원에서는 4월 1일(수)부터 5월 6일(수)까지 약 한 달간 「봄, 꽃을 깨우다!」를 주제로 온실식물원 및 야외에서 봄꽃 축제를 연다. 서울대공원은 이번 축제를 통해 호접난, 덴파레, 긴기아넘, 온시니움, 심비디움 등 화려한 서양난 10종 1,500본과 홍대화금, 레티지아 등 진귀한 다육식물 70종 100본을 전시해 봄의 빛깔을 전달한다. 라벤더, 타임, 파인애플세이지, 렘쓰이어(양의 귀를 닮은) 등 허브식물 20종 2,000본 또한 함께 전시된다. 서울대공원 온실식물원은 높이 26m, 총 2,825㎡의 대형 실내 식물원으로 사막, 열대, 온대, 지중해성 식물이 전시되어 있다. 건조한 환경에서 자라는 선인장과 다육식물, 온대성 기후의 상록활엽수, 열대림에 사는 관엽식물, 지중해성 허브식물 등 880여종 8,000여본의 식물이 상시 전시되어 있다. 온실식물원 주변에는 튜율립, 펜지, 물망초, 금잔화, 종이꽃 등 싱그러운 봄의 전령들이 관람객을 맞을 준비가 되어 있다.",경기도 과천시 대공원광장로 102 서울대공원,37.43595477535079,127.01423406496475,,,,http://grandpark.seoul.go.kr,,
009044,KOP009044,ko,event,축제/공연/행사 > 축제,뚝섬 한강공원 눈썰매장 개장,"뚝섬한강공원의 눈썰매장과 빙어잡기, 놀이기구가 올해도 찾아온다. 운영시간은 주간, 주말 관계 없이 매일 오전 9시~오후 5시이며, 연중무휴로 운영된다. 자유이용권 이용 시 눈썰매장 입장권의 혜택에 추가하여 놀이기구 4종(방방 트레블린, 범퍼카, 미니바이킹, 전동자동차)과 3D 영상시설 감상을 함께 이용할 수 있다. 특히 뚝섬한강공원 눈썰매장에서 올해 처음 도입한 놀이기구 미니바이킹, 방방트레블린, 튜브형 범버카, 전동자전거 등 어린이의 눈높이에 맞춘 새롭고 재미있는 기구들로 구성되었다.","없이 매일 오전 9시~오후 5시이며, 연중무휴로 운영된다. 자유이용권 이용 시 눈썰매장 입장권의 혜택에 추가하여 놀이기구 4종(방방 트레블린, 범퍼카, 미니바이킹, 전동자동차)과 3D 영상시설 감상을 함께 이용할 수 있다. 특히 뚝섬한강공원 눈썰매장에서 올해 처음 도입한 놀이기구 미니바이킹, 방방트레블린, 튜브형 범버카, 전동자전거 등 어린이의 눈높이에 맞춘 새롭고 재미있는 기구들로 구성되었다.","서울 광진구 강변북로 139 (자양동, 한강사업본부뚝섬안내센터)",37.52936286135093,127.07397601338305,,,,http://hangang.seoul.go.kr/,,
008898,KOP008898,ko,event,축제/공연/행사 > 축제,서울김장문화제,"2013년 유네스코 인류무형유산에까지 등재될 정도로 세계가 주목하는 문화이지만, 정작 우리 삶 속에서는 점차 사라져 가고 있는 김장문화. 함께 모여 김장을 만들던 그 문화를 다시 재현하고 세계인과 즐길 수 있도록 '서울김장문화제'가 2014년 처음 개최되었으며, 앞으로도 서울 최대의 김치축제를 매년 만나볼 수 있다.","2013년 유네스코 인류무형유산에까지 등재될 정도로 세계가 주목하는 문화이지만, 정작 우리 삶 속에서는 점차 사라져 가고 있는 김장문화. 함께 모여 김장을 만들던 그 문화를 다시 재현하고 세계인과 즐길 수 있도록 '서울김장문화제'가 2014년 처음 개최되었으며, 앞으로도 서울 최대의 김치축제를 매년 만나볼 수 있다.",경기 성남시 수정구 태평로 2 (태평동),37.44780513315404,127.1272639264116,,,"광화문, 김장축제, 김치, 김장, 문화, 청계천, 먹거리",http://festival.seoul.go.kr/2014kimchi,,
008849,KOP008849,ko,event,축제/공연/행사 > 축제,북촌개방의 날,"경복궁과 창덕궁 사이 살아있는 한옥주거지 북촌이 열린다. 서울시는 ‘숨은 북촌 찾기’라는 주제로 ‘2014 북촌 개방의 날’을 개최한다. 이 행사는 북촌 내 다양한 문화시설 53개소가 동시 참여, 동시 개최하는 행사로, '북촌'을 주제로 한 전시, 공연, 강연 및 탐방 프로그램이 북촌 내 전역에서 진행된다.","경복궁과 창덕궁 사이 살아있는 한옥주거지 북촌이 열린다. 서울시는 ‘숨은 북촌 찾기’라는 주제로 ‘2014 북촌 개방의 날’을 개최한다. 이 행사는 북촌 내 다양한 문화시설 53개소가 동시 참여, 동시 개최하는 행사로, '북촌'을 주제로 한 전시, 공연, 강연 및 탐방 프로그램이 북촌 내 전역에서 진행된다.",서울 종로구 계동길 37 (계동),37.579087876285286,126.98627452494831,,,,,,
008581,KOP008581,ko,event,축제/공연/행사 > 축제,인천아시아경기대회,"제 17회 인천 아시아경기대회는 이념과 종교, 민족의 갈등을 녹이는, 평화의 제전, 소통하여 화합하고 배려가 깃든 감동 있는 대회, 저탄소 중립대회를 지향하는 친환경대회이다. 아시아 각국의 찬란하고 다양한 역사, 문화, 전통, 종교 등이 한자리에서 펼쳐지고, 우정과 화합을 통하여 40억 아시아인에게 감동이 전해질 것이다.","제 17회 인천 아시아경기대회는 이념과 종교, 민족의 갈등을 녹이는, 평화의 제전, 소통하여 화합하고 배려가 깃든 감동 있는 대회, 저탄소 중립대회를 지향하는 친환경대회이다. 아시아 각국의 찬란하고 다양한 역사, 문화, 전통, 종교 등이 한자리에서 펼쳐지고, 우정과 화합을 통하여 40억 아시아인에게 감동이 전해질 것이다.","인천 서구 봉수대로 806 (연희동, 인천아시아드주경기장)",37.54799510198108,126.66666118033513,,,"아시아경기대회, 아시안게임, 인천",http://www.incheon2014ag.org,,
008005,KOP008005,ko,event,축제/공연/행사 > 축제,한일축제한마당,"올해 ‘한일축제한마당’은 ‘축제 10년, 꿈을 싣고’를 테마로 9월 14일(일) COEX 전시장 C홀에서 개최된다. 한국과 일본의 무대공연을 비롯해서, 다양한 관광・체험 부스와 기업 부스 등을 적극 유치하여 보다 풍성한 축제를 마련했다.","올해 ‘한일축제한마당’은 ‘축제 10년, 꿈을 싣고’를 테마로 9월 14일(일) COEX 전시장 C홀에서 개최된다. 한국과 일본의 무대공연을 비롯해서, 다양한 관광・체험 부스와 기업 부스 등을 적극 유치하여 보다 풍성한 축제를 마련했다. 공식사회자는 한국에서도 많은 인기를 얻고 있는 후지이 미나(藤井美菜)와 오카와 노부코(大川信子) 그리고 김재홍, 한상헌, 강승화 KBS 아나운서가 1,2,3부로 나누어 진행할 예정이다. 스페셜 게스트는 <노다메 칸타빌레>의 주인공 ‘노다 메구미’를 연기하며 한국에서도 많은 팬을 확보하고 있는 ‘우에노 주리(上野樹里)’와 영화 <냉정과 열정 사이>의 사운드트랙으로 한국에서도 널리 알려진 작곡가 요시마타 료(吉俣良)의 공연이 진행될 예정이다.","서울 강남구 테헤란로 517 (삼성동, 무역센터현대백화점)",37.50861540138702,127.05976342021476,10:00~19:30,,,,,
009033,KOP009033,ko,event,축제/공연/행사 > 축제,마로니에 여름축제,한국공연예술센터가 2014년 8월 1일부터 16일까지 마로니에공원을 비롯한 아르코예술극장과 대학로예술극장에서 ‘2014 마로니에 여름축제’를 개최한다.,"한국공연예술센터가 2014년 8월 1일부터 16일까지 마로니에공원을 비롯한 아르코예술극장과 대학로예술극장에서 ‘2014 마로니에 여름축제’를 개최한다. 올해의 콘셉트는 ‘여가혁신’, ‘엉뚱 상상’으로, 내 안의 원시인을 깨우고 내 안의 진짜 나를 만날 수 있는 축제로 기획했다. ‘도시인’에서 벗어나 모든 걸 직접 해내던 ‘원시인’의 열정으로 되돌아가자는 취지로써, 당연하다고 생각했던 것들을 뒤집어 바라볼 수 있는 다양한 프로그램을 마련했다. <마로니에 여름축제>에서는 먹고, 쉬고, 만들고, 나누는 시간을 통해 본능에 충실할 수 있다. 출입제한 구역은 놀이공간이 되고, 길거리는 연극무대가 되며, 어른과 어린이는 역할을 바꾸고, 관객과 퍼포머의 역할을 뒤집는 재미를 느껴볼 수 있다. 빌딩 앞 아스팔트 위에서 캠프를 하고 공원에서는 DJ와 함께하는 클럽파티가 열리며 어린이에게 어른들을 인솔하는 여행 가이드의 역할을 맡기는 등 ‘불가능’이 ‘가능’해지는 즐거움과 기발함을 축제 안에 담았다. 개막공연은 클럽을 공원으로 옮겨놓은 듯한 ‘마로니에 클럽라운지’에서 ‘장기하와 얼굴들’ ‘정기고&누보이즈’ 공연이 무료로 펼쳐진다. 지난해 전회매진 기록을 세우며 10월에 앵콜 공연을 했던 장소특정형 RPGRole-PlayingGame공연 새버전인 <내일도 공연할 수 있을까?>가 극장 전역을 누비며 공연된다. ‘안은미’라는 이름만으로도 기대감을 갖게 만드는 <어른들을 위한 몸 놀이 공장 3355>도 일반인 참가자 80명과 함께 ‘sex’에 대한 이야기를 무대에 풀어놓는다. 연극마니아와 연극인들이 우승상금 100만원을 놓고 연극 지식대결을 펼치는 퀴즈대회 연극퀴즈왕이 국내최초로 개최되며, 도심 속 낭만의 끝, 3회째 개최되는 마로니에캠핑이 예술가의집에서 3일간 열린다. 어린이들이 어른들을 인솔하여 일상이 전복되는 경험을 공유하는 관객참여형 공연 이웃꼬마와 동네 한바퀴가 한국•호주 합작으로 제작된다.",,,,,,,http://blog.naver.com/m_sf08,,
009004,KOP009004,ko,event,축제/공연/행사 > 축제,"달빛아래 정인(情人)을 만나다, ‘한양도성 달빛기행’",서울도심 야경과 성곽너머 풍경을 함께 조망할 수 있는 ‘한양도성 달빛기행’이 7월 17일부터 총 3회에 걸쳐 매주 목요일(19:30∼21:30)에 진행된다.,"서울도심 야경과 성곽너머 풍경을 함께 조망할 수 있는 ‘한양도성 달빛기행’이 7월 17일부터 총 3회에 걸쳐 매주 목요일(19:30∼21:30)에 진행된다. 달빛기행 코스는 ▴1회차 ‘낙산구간(혜화문〜동대문성곽공원)’, ‘인왕구간’(사직단〜윤동주 시인의 언덕) ▴2회차 ‘낙산구간’, ‘목멱구간(장충단공원〜장충동성곽길∼옥수동전망대∼장충단공원)’, ▴3회차 ‘낙산구간’, ‘백악구간’(혜화문〜와룡공원∼말바위전망대∼삼청공원)’이며 소요시간은 19:30〜21:30으로 2시간정도 소요된다. (※낙산구간은 19:00에 시작) ‘달빛아래 정인(情人)을 만나다’라는 테마로 진행되는 이번 달빛기행은 분주함이 사라진 서울의 색다른 모습을 발견하는데 있다. 참가대상은 친구, 연인, 부부 등 성인대상이며, 구간별 특색을 살린 해설과 감성프로그램이 함께 진행된다.",,,,,,,http://seoulcitywall.seoul.go.kr,,
008997,KOP008997,ko,event,축제/공연/행사 > 축제,서울지하철 스탬프 투어,지하철을 타고 서울을 여행하는 시민들에게 완주 기념품을 선물하는 ‘서울지하철 스탬프 투어’가 7월 15일(화)부터 8월 31일(일)까지 진행된다.,"지하철을 타고 서울을 여행하는 시민들에게 완주 기념품을 선물하는 ‘서울지하철 스탬프 투어’가 7월 15일(화)부터 8월 31일(일)까지 진행된다. ‘서울지하철 스탬프 투어’는 8개의 테마별 코스로 구성되어 있으며, 코스를 통해 서울의 전통과 역사, 활기넘치는 현대의 다채로운 모습을 만나볼 수 있다. 참가를 원하는 시민은 ① 스탬프투어 지정역 고객안내센터에서 리플릿을 받아 ② 여행코스마다 관광명소 2곳씩 방문하여 각각 인증샷을 찍고 ③ 해당코스의 지정역 고객안내센터에 인증샷을 보여주면 스탬프를 받을 수 있다.",,,,,,,www. seoulmetro.co.kr,,
