place_key,source_cid,lang,kind,category,name,summary,description,road_address,latitude,longitude,hours,fee,tags,homepage_url,start_date,end_date
zx9rx4,KOPzx9rx4,ko,attraction,문화관광  > 전시시설,2025 서울무형문화축제,서울시 무형유산을 시민과 함께 향유하는 도심 속 전통문화축제,"서울의 무형유산을 중심으로 구성된 공연, 체험, 시연(시음), 전시 등 다채로운 프로그램과 함께 전통의 가치와 매력을 가까이에서 경험해보세요. [행사개요] - 장소 ㅣ 남산골한옥마을 및 서울남산국악당 - 기간 ㅣ 2025. 9. 27. (토) – 28. (일) / 11:00-17:00 - 내용 ㅣ 서울무형유산 예능 종목 공연, 기능 종목 체험 및 시연(시음), 전시 프로그램 - 부대 행사 ㅣ 혼례 이벤트 포토존, 전통체험 및 기타프로그램 - 일부 체험프로그램은 사전예약으로만 참여 가능하니, 서울무형문화축제 인스타그램(@seoulheritage_festival) 프로필 하단 링크를 통해 신청해주세요!","서울 중구 퇴계로34길 28 (필동2가, 남산골한옥마을)",37.5595422700067,126.994738735334,11:00-17:00,,"2025서울무형문화축제, 서울시축제, 서울시, 서울무형문화, 축제, 문화, 행사, 서울무형문화축제",https://www.seoulmaster.co.kr/07_FEST2025_01.php,,
tp4vgi,KOPtp4vgi,ko,attraction,문화관광  > 전시시설,추분 : 가을의 시작,"가을이 깊어지는 시간 속에서 애채의 소장목과 분재인들의 나무, 그리고 공예 작품이 함께 어우러져 하나의 정원처럼 펼쳐지는 애채의 분재전","가을이 깊어지는 이 시간, 잎은 서서히 물들고, 열매는 알차게 맺히며, 자연은 그 결실의 순간을 맞이합니다. 애채의 가을전 <추분 : 가을의 시작>은 그러한 계절의 흐름을 닮아 있습니다. 한 그루의 나무가 오랜 시간 뿌리를 내리고 꽃을 피워 결국 열매를 맺듯, 추석을 앞둔 이 계절의 성숙과 풍요를 즐기며, 각자의 자리에서 더욱 단단한 결실과 넉넉한 성취를 이루시길 바랍니다.",서울 강남구 논현로105길 53 2층,37.5051738779224,127.030002937025,화-토 10:00-18:00,,"아틀리에애채, 분재, 전시, 가을, 공예품, 한국예술",www.aechae.com,,
4n0w9a,KOP4n0w9a,ko,attraction,문화관광  > 전시시설,2025 젊은국악 단장,"젊은국악 단장은 음악, 무용, 연희 등 전통예술을 기반으로 활동하는 청년예술가를 발굴하여, 신규 작품개발을 지원하는 남산국악당의 대표 청년국악사업",* 공연일시 2025.9.19.(금) 20:00 강나현 <sick sick 씩씩> 2025.9.26.(금) 20:00 트리거 <小ciety> * 러닝타임 약 60분,"서울 중구 퇴계로34길 28 (필동2가, 남산골한옥마을)",37.5595422700067,126.994738735334,화~일 09:00 ~ 20:00,"티켓가격 : 전석 10,000원","전통예술, 서울국악공연, 남산국악당, 강나현, Sick Sick, 트리거, 小ciety, 2025 젊은국악 단장",https://sgtt.kr/,,
76n5f5,KOP76n5f5,ko,attraction,문화관광  > 전시시설,선라이즈 투 선라잇(Sunrise to Sunlight),쉽게 만나볼 수 없던 AI 기반의 뷰티테크 기기를 통해 내 피부와 두피를 진단해보고 가상 메이크업과 인생네컷 등 다양한 체험 프로그램,비더비는 서울의 매력적인 뷰티 브랜드를 B the B만의 감각으로 큐레이팅한 상설 전시 공간입니다. 쉽게 만나볼 수 없던 AI 기반의 뷰티테크 기기를 통해 내 피부와 두피를 진단해보고 가상 메이크업과 인생네컷 등 다양한 체험 프로그램을 경험해보세요. 또한 진단을 통해 추천받은 제품을 테스트하고 온라인 구매까지 가능한 원스톱 서비스를 제공받으실 수 있습니다. 이번 기획전은 아침부터 밤까지 아침 뷰티 루틴을 STEP 1. 스킨케어부터 STEP 9. 클렌징까지 순서대로 체험해볼 수 있도록 구성하였습니다. 바이오필리아 컨셉의 전시장을 거닐면 푸릇한 잎파리와 새소리로 숲 속에 들어온 듯한 느낌을 받으실 수 있습니다. 주기적으로 바뀌는 다양한 이벤트에 참여하며 선물도 받아가세요.,서울 중구 을지로 281 (을지로7가),37.5680445876689,127.010890355484,12:00 ~ 20:00,,"DDP, 동대문역사문화공원역, 서울 전시, 서울 볼거리, 서울 여행",https://btheb.sba.kr/,,
qfnqr2,KOPqfnqr2,ko,attraction,문화관광  > 전시시설,"기술로 이어가는 헤리티지, 가장 인간적인 미래","NC문화재단과 함께하는 2025 아름지기 아카데미와 연계하여 선보이는 기술이 과거와 미래를 잇고, 세대와 세대를 잇는 가능성을 보여줄 다양한 실물 콘텐츠","디지털 기술을 통해 헤리티지를 어떻게 이어갈 수 있을까요? 그리고 그 과정에서 인간의 창의성과 가치는 어떻게 존중될 수 있을까요? NC문화재단과 함께하는 2025 아름지기 아카데미와 연계하여 선보이는 이번 전시는 전통문화 ·공예 분야에서 축적된 아름지기의 전문성과, AI·윤리·창의성 분야에서 오랜 담론을 이끌어온 NC문화재단의 통찰이 교차하며, 기술이 과거와 미래를 잇고, 세대와 세대를 잇는 가능성을 보여줄 다양한 실물 콘텐츠를 보여줄 자리로 마련하였습니다. AI, 디지털 기술이 만들어내는 새로운 헤리티지를 이 자리에서 만나며, 인간의 창의성과 가치가 존중되면서 기술이 도구로서 함께 공존하는 미래를 함께 그려봅니다.","서울 종로구 이화장길 100 (동숭동, NC문화재단)",37.5798042434578,127.004616599397,11:00 - 18:00,,"AI, 전통, 헤리티지, 무료전시, 대학로전시",https://www.ncfoundation.or.kr/main,,
rpwzjs,KOPrpwzjs,ko,attraction,문화관광  > 전시시설,홍익대학교 박물관 기획전 《백색 이후 1975-1995》,비평가 이일의 글을 재조명하며 비평의 흐름에 따라 한국 현대미술사를 되짚는 전시,"2025년 홍익대학교 박물관에서는 기획 전시 《백색 이후 1975-1995》를 개최합니다. 이번 전시는 한국 단색화 미학을 정초한 비평가 이일의 「백색은 생각한다」 글을 재조명하며, 한국 현대미술의 형성과 전개에 깊이 관여한 그의 사유와 실천의 궤적을 되짚습니다. 전시되는 홍익대학교 소장품에서는 단색화와 백색에서 시작되는 한국 현대미술의 흐름을 미술비평의 맥락에서 확인할 수 있습니다. 전시를 통해 관람객들은 예술과 비평이 어떻게 상호작용하며 한국 현대미술의 흐름을 형성해 왔는지를 입체적으로 체험하며 한국 현대미술사에서 비평이 담당했던 그 영향력을 새롭게 만날 수 있을 것입니다. 이번 전시가 한국 현대미술의 역사 속에서 비평의 의미를 재조명하고, 나아가 오늘날 동시대 미술 담론을 새롭게 성찰하는 장이 되기를 희망합니다.","서울 마포구 와우산로 94 (상수동, 홍익대학교)",37.5525245968145,126.9250355422,10:00-17:00,,"백색 이후 1975-1995, 무료전시, 홍대전시, 홍대 볼거리, 한국 현대미술, 기획전, 홍익대학교 박물관",https://museum.hongik.ac.kr/,,
xzn4e4,KOPxzn4e4,ko,attraction,문화관광  > 전시시설,행복이 오는 전시 (Where Happiness Arrives),"종로구 평창동에 위치한 삼세영 갤러리는 9월 2-27일까지 최승윤, 조정은 작가의 전시 [행복이 오는 전시]를 개최","작가에게 작업은 출산과 비슷한 감정을 느끼게 합니다. 고뇌의 시간과 그 시간을 응집해서 보여주는 에너지는 생명의 탄생에 버금가는 순간입니다. 작품의 배경이 되어주는 최승윤 작가의 추상작업은 인간이 가지고 있는 근본적인 에너지를 가감 없이 보여줍니다. 이런 힘의 바탕에는, 하나하나 설명할 수 없는 수많은 감정들을 캔버스에 담아내고자 하는 작가의 노고가 숨겨져 있습니다. 사라져 가는 것에 주목하며 그에 대해 애정을 가지고 작업하는 조정은 작가의 세필화가 더해진 화폭은 감정과 감정이 더해져, 이번 전시에서는 우리가 느낄 기다림과 환희 더 나아가 책임감과 두려움에 대한 이야기도 담겨 있습니다.",서울시 종로구 평창44길 2 삼세영 갤러리,37.6136318587605,126.978292871538,화-토 11:00-18:00 (마지막 입장 17:30),,"평창동전시, 건축, 회화, 조형, 도자, 생명, 조정은, 전시, 최승윤, 탄생, 작가, 전시, 추상화, 세필화, 가을, 삼세영, 삼세영갤러리, 현대미술전시, 문화예술, 현대미술, 가을전시, 미술전시, 9월전시, 행복, 행복이 오는 전시",https://www.samseyoung.com/,,
h2aqcf,KOPh2aqcf,ko,attraction,문화관광  > 전시시설,지구울림 - 헤르츠앤도우,"헤르츠앤도우 팀을 초대하여 사운드, 조각, 설치의 총 2점의 작품을 선보이는 유휴공간 프로젝트","북서울미술관은 2017년부터 매년 유휴공간 프로젝트를 통해 전시장이 아닌 미술관 곳곳에 작품을 놓으며, 관객과의 유연한 소통을 실험해왔습니다. 2025년 유휴공간 전시 《지구 울림-헤르츠앤도우》 역시 그 연장선에서 미술관을 찾은 이들이 자신과 주변 존재의 소리를 함께 감각하며 공생의 울림을 느낄 수 있길 바랍니다. 이번 전시의 참여 작가인 헤르츠앤도우(Hertz and Dough)는 예술가의 창작 과정에서 탐구와 사유가 어떻게 확장되는지 그 면면을 살피는 북서울미술관 ‘아티스트 리서치’의 첫발을 내딛는 예술가이기도 합니다. 이들은 사운드를 통해 세계를 이해하며, 청취 감각 자체에 대한 연구로써 스스로의 이야기를 만들어 가고 있습니다. 기술과 생태, 인간과 비인간, 공간과 환경이 교차하는 소리의 세계에서 우리는 무엇을 어떻게 듣고 이해할지에 대해 질문을 던지는 것입니다. 전시는 소리를 매개로 서로를 연결하는 다양한 접근점을 마련하고자 다음과 같은 태도를 제안합니다. 먼저, 더 많은 것을 보기보다 오히려 눈을 감고 귀를 기울여 지금 여기의 울림을 들어보세요. 또 듣기를 단순한 수용이 아닌 능동적 행위로서 설정하고, 인간 중심의 청각 경험을 넘어 지구가 품는 다양한 소리를 섬세하게 관찰해보세요. 이를 통해 우리를 둘러싼 사운드스케이프(soundscape)에서 나아가 복합적인 ‘소리 지구(地區)’라는 감각의 장으로서 소리 환경을 전환시킬 수 있을 것입니다.","서울 노원구 동일로 1238 (중계동, 서울시립 북서울미술관)",37.6406604547872,127.066865579183,"화수목 10:00~20:00, 금요일 10:00~21:00, 주말 및 공휴일(3-10월)10:00~19:00 (11-2월)10:00~18:00",,"노원구미술관, 중계동미술관, 하계동미술관, 유휴공간 전시, 유휴, 헤르츠앤도우, 지구울림, Sonic Planet, 서울시립미술관, 북서울미술관",https://sema.seoul.go.kr/kr/whatson/exhibition/detail?exNo=1436378,,
2w30uj,KOP2w30uj,ko,attraction,문화관광  > 전시시설,2025 타이틀 매치 《장영혜중공업 vs. 홍진훤 : 중간지대는 없다》,"사진, 영상, 책 등 총 13여 점의 다채로운 볼거리가 펼쳐지는 북서울미술관의 대표적인 연례전","서울시립 북서울미술관의 대표 연례전인 타이틀 매치는 2025년, 12회를 맞이하여 장영혜중공업과 홍진훤 작가를 초청합니다. 전시는 사회가 끊임없이 ‘하나의 공동체’라는 이상을 설파하지만, 현실은 복잡한 이해관계들이 충돌하며 분열된 채 작동한다는 문제의식으로부터 시작합니다. 분열이 봉합된 상태보다 공동체 내부의 갈등과 균열, 그로 인해 발생하는 정치적 불화의 순간에 전시는 주목하며, 정치적 행위가 출현하는 조건을 장영혜중공업과 홍진훤의 작업을 통해 살펴봅니다. 두 작가는 예술이 어떻게 사회 현상에 개입하고 새로운 정치의 가능성을 만들어 낼 수 있는지 탐색합니다.","서울 노원구 동일로 1238 (중계동, 서울시립 북서울미술관)",37.6406604547872,127.066865579183,"화수목 10:00~20:00, 금요일 10:00~21:00, 주말 및 공휴일(3-10월)10:00~19:00 (11-2월)10:00~18:00",,"서울시립미술관, 북서울미술관, 노원구미술관, 중계동미술관, 하계동미술관, 장영혜중공업, 홍진훤, 2025 타이틀 매치, 타이틀 매치, Title Match",https://sema.seoul.go.kr/kr/whatson/exhibition/detail?exNo=1430989,,
ztit27,KOPztit27,ko,attraction,문화관광  > 전시시설,제5회 서울도시건축비엔날레,"""매력 도시, 사람을 위한 건축""을 주제로, 인간 중심적이고 기후 친화적인 도시건축의 미래를 시민과 함께 상상하는 글로벌 축제","서울도시건축비엔날레는 2017년 제1회를 시작으로, 전 세계 도시들이 직면한 문제에 대한 참신한 해법을 모색하는 실험의 장으로 자리매김해왔습니다. 올해는 세계적인 디자이너 토마스 헤더윅(Thomas Heatherwick) 총감독과 함께 “매력 도시, 사람을 위한 건축”을 주제로 도시건축을 어떻게 더 즐겁고 매력적으로 만들 수 있을지를 시민과 함께 고민하고 이야기하고자 합니다. 2025년 9월 26일(금)부터 11월 18일(화)까지 열린송현 녹지광장과 서울도시건축전시관 및 주변 일대에서 펼쳐질 서울도시건축비엔날레에서 다양한 전시와 프로그램을 경험해 보세요.",서울 종로구 송현동 48-9,37.5761097079432,126.980378016466,"열린송현 녹지광장 10:00-21:00 (월요일 도슨트, 프로그램 미운영)
서울도시건축전시관 10:00-18:00 (월요일 휴관, 10/10 휴관)",,"Seoul Biennale 2025, Seoul Biennale of Architecture and Urbanism, 열린송현녹지광장, 서울도시건축전시관, 서울비엔날레, 서울도시건축비엔날레",https://seoulbiennale.org,,
puxifv,KOPpuxifv,ko,attraction,문화관광  > 전시시설,"한양도성 훼철, 한양의 경계를 허물다",일본에 의한 한양도성 훼철 과정과 식민도시로 변해가는 서울의 다양한 모습을 전시,"2025년 한양도성박물관 하반기 기획전 <한양도성 훼철, 한양의 경계를 허물다>가 개막했습니다. 조선을 건국한 태조 이성계는 유교 이념을 바탕으로 한양에 궁궐과 종묘, 사직을 세우고, 1396년 수도 방어를 위해 한양도성 축조를 시작하였습니다. 한양도성은 수도와 지방을 구분하는 물리적 경계이자 왕의 권위를 드러내는 상징물이었습니다. 러일전쟁 승리 후 일본은 대한제국을 간섭하며 1907년 성벽처리위원회를 설치, 한양도성을 본격적으로 철거했습니다. 근대화와 도시 정비를 명분으로 성문과 성벽을 파괴하고 그 자리에 식민지 통치 시설과 주택지를 세웠습니다. 광복 80주년을 맞아 열리는 이번 전시에서는 일본에 의한 한양도성 훼철 과정과 식민도시로 변해가는 서울의 모습을 다양한 전시물을 통해 살펴보고자 합니다.",서울 종로구 율곡로 283 (서울디자인지원센터),37.5729118006774,127.008216606154,"화-일 09:00~18:00 (입장마감 17:30)  
※ 매주 금요일 21:00까지 연장운영",,"한양도성, 한양도성박물관, 한양도성훼철, 한양, 광복, 광복80주년",https://museum.seoul.go.kr/scwm/board/NR_boardView.do?bbsCd=1002&seq=20250807093405250,,
fdzfap,KOPfdzfap,ko,attraction,문화관광  > 전시시설,우리들의 광복절,"광복절 관련 역사자료·사진자료와 함께 문학, 음악, 영화 등 대중문화 관련 자료 전시","광복 80주년을 맞이해 특별전 ‘우리들의 광복절’을 개최합니다. 이번 전시는 1부 ‘광복절의 기록’, 2부 ‘광복절의 기억’, 3부 ‘광복절의 추억’으로 구성되어 있습니다. 이번 전시는 광복 시민들이 기억하는 광복절의 의미와 시대정신의 변화상을 조명하기 위해 광복절 경축식과 부대행사에 주목하였으며, 더불어 광복절과 관련 있는 문학, 영화, 음악 등 대중문화 콘텐츠도 함께 전시하여, 광복절을 통해 시대의 단면을 읽어낼 수 있도록 기획하였습니다. 광복 이후 개최된 ‘광복절 경축식’을 중심으로 시민들이 광복절을 기억하는 방식과 시대정신을 엿볼 수 있도록 구성하였습니다. 특히 이번 전시에서는 교직에 있었던 기증자가 1945년 6월 3일부터 11월 20일까지 하루하루의 일상을 기록한 일기장이 최초로 공개됩니다. 이 일기장은 해방 전에는 일본어로, 해방 소식을 접한 뒤에는 한글로 작성되었다는 점에서 특별한 의미를 지닙니다. ‘우리들의 광복절’ 관람을 통해 독립운동가들의 헌신을 되새기고, 광복의 의미를 시민들과 함께 나누는 시간이 되시길 바랍니다.","서울 종로구 새문안로 55 (신문로2가, 서울역사박물관)",37.5704968494713,126.97107522045,"화-일 09:00~18:00 (입장마감 17:30)  
※ 매주 금요일 21:00까지 연장운영",,"광복절,  광복80주년,  광복절전시,  무료전시,  종로구전시,  서대문역전시,  광화문전시",https://museum.seoul.go.kr/,,
7lrfs0,KOP7lrfs0,ko,attraction,문화관광  > 전시시설,시선의 확장 Broadening of visions,"사진에서 출발한 시선, 회화·조각·설치로의 확장","공근혜갤러리는 개관 20주년을 맞이하여 2025년 9월 15일부터 10월 4일까지 특별전 2부를 개최합니다. 이번 전시는 2005년 사진전문 갤러리로 출발해 2010년 지금의 삼청동 청와대 옆으로 이전하면서 회화, 조각, 영상, 설치에 이르기까지 매체 확장을 통해 동시대 미술의 흐름을 주도해온 궤적을 되짚는 자리로 기획되었습니다. 공근혜갤러리와 지난 시간을 꾸준히 함께 걸어오며 독창적인 작업 세계를 구축해 온 젠박(Jen PAK), 첸 루오빙(Chen Ruo Bing), 곽인탄(Kwak Intan) 세 작가를 모시고, 세대와 지역, 조형 언어의 차이를 넘어 동시대 시각예술의 확장된 현재의 지형도를 조망하고자 합니다.",서울 종로구 삼청로7길 38 (삼청동),37.5840295953174,126.979674787414,10:30-17:30,,"키아프,  프리즈,  청와대,  전시회,  서울,  갤러리,   시각예술, 삼청동",https://www.konggallery.com/,,
kzbkyo,KOPkzbkyo,ko,attraction,문화관광  > 전시시설,마음을 채우는 전시 展,슈페리어 갤러리에서 진행되는 《마음을 채우는 전시》 展,"슈페리어 갤러리는 2025년 9월, 민율·이동훈 작가 2인전 《마음을 채우는 전시》를 개최합니다. 빠르게 흘러가는 일상 속에서 잊혀진 감정의 여백을 채우고, 작고 소중한 행복과 쉼을 발견하는 내면의 여정을 담고 있습니다. 민율 작가는 나무 의자, 하늘, 바람 등 일상의 사소한 풍경에 깃든 고요와 사유의 순간을 섬세하게 포착하며, 머물며 내면을 돌아볼 수 있는 상상의 쉼터를 그려냅니다. 이동훈 작가는 상징적 캐릭터 ‘거위 브루노’를 통해 일상의 여유와 따뜻함을 전하며, 간결한 색채와 다층적 붓터치로 감정의 깊이를 표현합니다. 두 작가는 각기 다른 시선 속에서도 공감되는 감정의 본질을 포착해, 자신의 마음을 되돌아보고 작은 행복과 충전의 시간을 경험할 수 있기를 기대합니다. 《마음을 채우는 전시》展은 2025년 9월 24일까지 진행됩니다.",서울시 강남구 테헤란로 528 슈페리어타워 B1층 슈페리어갤러리,37.5080952698916,127.062000046367,10:00-19:00,,"마음을채우는전시, 민율, 이동훈, 회화, 현대미술, 아트갤러리, 컬렉팅, 민율작가, 이동훈작가, 민율화가, 이동훈화가, 컬렉터, 아트컬렉터, 미술작품, 작품, 갤러리, 아트, ART 전시, 전시추천, 9월전시추천, 삼성동, 코엑스, 강남가볼만한곳, 삼성역, 슈페리어갤러리",https://blog.naver.com/gallery3366,,
ig96uk,KOPig96uk,ko,attraction,문화관광  > 전시시설,배윤환 개인전 《딥다이버(Deep Diver)》,오롱의 문화예술 나눔공간 스페이스K 서울은 배윤환(b. 1983)의 개인전 《딥다이버(Deep Diver)》를 개최,"물속으로 깊이 잠수하는 이는 빛을 향해 나아가는 법을 안다. 코오롱의 문화예술 나눔공간 스페이스K 서울은 배윤환(b. 1983)의 개인전 《딥다이버(Deep Diver)》를 개최합니다. 배윤환은 익숙한 빛의 층을 걷어내고, 검정이라는 무채색의 세계로 우리를 안내합니다. 그 어둠은 공허가 아니라, 농밀한 사유의 공간입니다. 작가의 작업은 색을 버리고, 형태마저 최소화한 채 시선을 안으로, 더 안으로 밀어 넣습니다. 마치 잠수자가 숨을 참고 고요 속으로 들어가듯, 관람자는 화면 앞에서 사고를 멈추고 감각을 연 채 그 깊이를 마주하게 됩니다. 배윤환은 자신의 경험에서 출발해 전 지구적 이슈로 시선을 확장해 온 작가입니다. 창작 과정에서 마주한 개인의 고뇌는 물론, 공동체의 해체, 재난과 전쟁 같은 시대의 징후들을 자신만의 우화적 기법으로 풀어내며 동시대 회화를 이끌어 왔습니다. 이번 전시에서는 회화, 드로잉, 설치, 영상 등 다양한 장르의 작품을 통해 그 서사를 더욱 넓고 깊게 펼쳐 보입니다.","서울 강서구 마곡중앙8로 32 (마곡동, 스페이스K 서울)",37.5610929270592,126.830974669978,10:00-18:00,"성인 8,000원 / 청소년 5,000원 / 미취학 3,000원 / 36개월 미만 무료
강서구민, 장애인, 경로우대, 국가유공자 20%할인 (6,400원 / 증빙 서류 지참 필수)
20인 이상 단체 : 성인 1인당 5,000원 / 청소년 1인당 4,000원","스페이스K 서울, 스페이스K, 코오롱, 코오롱 미술관, 마곡, 마곡 미술관, 배윤환, 딥다이버",https://spacek.co.kr/index.do,,
t9l0a3,KOPt9l0a3,ko,attraction,문화관광  > 전시시설,DDP 가을 스페셜투어 : 디자인&아트 투어,''디자인&아트' 전시와 연계한 DDP 가을 스페셜투어,서울디자인재단은 '디자인&아트' 전시와 연계한 DDP 가을 스페셜투어를 운영합니다. '디자인 체험 극과 극 : 거리에서 갤러리까지'라는 주제로 애호가에게 감각적 경험을 선사할 예정입니다. 계절별 맟춤형 투어 콘텐츠로 자리 잡은 <DDP 스페셜투어>의 이번 가을 시즌은 '터처블 디자인 vs 콜렉터블 디자인'으로 직접 만지고 느껴보는 체험 중심의 디자인 오브제에서부터 가치∙의미∙스토리∙정체성의 표현을 담은 소장하고 싶은 단 하나의 오브제까지 상반된 디자인 세계를 표현합니다.,서울 중구 을지로 281 (을지로7가),37.5680445876689,127.010890355484,매주 목·금·토요일 오후 3시 (세부일정은 홈페이지에서 확인),,"DDP 가을 스페셜투어, 디자인&아트 투어, DDP투어, 동대문디자인프라자, 동대문역사문화공원역, 무료투어",https://www.ddp.or.kr/index.html?menuno=797,,
y8r22r,KOPy8r22r,ko,attraction,문화관광  > 전시시설,서울라이트 DDP 2025 가을,‘EVERFLOW: 움직이는 장(場)’ 주제로 '서울라이트 DDP 2025' 가을 개최,"“Everflow : 움직이는 장(場)” 밤을 감싸는 동대문디자인플라자(DDP) 곡면 파사드를 살아있는 캔버스로 변모시킵니다. 거대한 건축의 표면 위로 흐르는 빛과 영상은 도시의 리듬과 감각을 품고, 시간에 따라 호흡하듯 변하며 움직입니다. 이곳에서 파사드는 더 이상 고정된 구조물이 아니라 끊임없이 변화하는 유기체가 되며, 관객의 시선과 발걸음, 머무름까지도 그 움직임의 일부가 됩니다. 올해 처음으로 미래로 다리 아래를 가로지르며 펼쳐지는 레이저 빛은 기둥과 구조물 사이에 대비를 이루며 파사드에 역동적인 리듬을 부여합니다. 다리 아래 빛의 결은 파사드에 생동감과 긴장감을 더하며, 공간 전체를 하나의 유기적인 흐름으로 이어냅니다.관객과 작품은 분리된 주체와 객체가 아니라, 서로 영향을 주고받으며 새로운 관계를 형성하는 하나의 살아있는 생태계를 이룹니다. 이렇게 만들어진 ‘장(場)’은 단순한 전시 공간을 넘어, 도시와 예술, 기술과 인간의 감각이 서로 얽히고 진동하는 열린 장으로 확장됩니다. <Everflow: 움직이는 장(場)>은 우리가 익숙하게 알고 있던 건축과 시선, 예술과 관람의 경계를 흔들며, 도시 속에서 시간과 공간이 살아 움직이는 경험을 드러냅니다.",서울 중구 을지로 281 DDP,37.5680445876689,127.010890355484,20:00~22:00,,"서울라이트DDP, 동대문디자인플라자, ddp, 디디피, seoullightddp, 서울라이트ddp가을, seoullightddpautumn, 미디어아트, mediaart, 서울라이트DDP2025, mediafacade, 미디어파사드, 레이저전시",https://ddp.or.kr/index.html?menuno=230&siteno=2&bbsno=694&boardno=16&bbstopno=694&act=view&subno=,,
e3w8e1,KOPe3w8e1,ko,attraction,문화관광  > 전시시설,현대공예 특별기획전 《물질-실천》,서울공예박물관은 오늘날 '공예-기술'이 내포한 가치를 동시대의 물질을 통해 드러내는 제작자들의 작업을 소개하는 《물질-실천》전을 개최,"이번 전시에 소개되는 작가들은 '버려지는 것들'을 재료로 환원하고, '자연의 순환 시스템'에 기댄 제작방식을 실험하며, '물질과 정보'의 호환성을 모색합니다. 물질을 다루는 방식과 태도에서 공예의 미래적 실천을 감지해보는 이번 전시는 공예기술이 단지 손기술에 머무르지 않고, 세계와 조응하는 창작의 감각이자 비판적 실천으로 확장되고 있음을 보여줍니다. <재의 재구성>, <원시적 창조>, <유동하는 물질> 이라는 구성으로 전개되는 이번 전시를 통해 동시대 공예와 미래적 가능성을 함께 탐험해보시기 바랍니다.","서울 종로구 율곡로3길 4 (안국동, 서울공예박물관)",37.576611194995,126.983261339115,"10:00-18:00 (매주 금요일은 21:00까지 야간개관) / 박물관 입장마감 17:30
아카이브실 화~금 10:00-17:30 (11:30-13:00 휴실) / 아카이브실 입장마감 17:00",,"서울공예박물관, 현대공예, 특별기획전, 물질-실천, 공예전시, 서울전시",https://craftmuseum.seoul.go.kr/exhibit/plan/view/164,,
5db89m,KOP5db89m,ko,attraction,문화관광  > 전시시설,"다시, 지구 : 다른 감각으로 응답하기",'행성'을 주제로 기획한 서울시립미술관과 신세계면세점의 첫 번째 협업 프로젝트 전시,"이번 전시는 기후 위기, 인류세 시대 미술은 무엇을 하고 어떻게 존재해야 하는지를 질문하며 인간 중심주의에서 벗어나 '다른' 감각과 사유, 태도로 미술을 실천합니다. 현재와 미래에 필요한 미술에 대한 진지하고도 흥미로운 상상력을 나누는 새로운 전시로 관람객 여러분을 반갑게 맞이하겠습니다.",서울 종로구 평창문화로 101 (평창동),37.6078008399411,126.97190179486,"화-금 09:00-21:00 / 토,일,공휴일 09:00-20:00 / 매월 마지막 수요일 09:00-22:00",,"서울시립 미술아카이브, 전시, 다시지구 다른감각으로 응답하기, 회화, 사진, 영상, 사운드, 기후위기, 김준, 김해심, 송민규, 이르완 아멧(Irwan Ahmett)&티타 살리나(Tita Salina), 장한나, 최장원, 최찬숙",,,
68z1mg,KOP68z1mg,ko,attraction,문화관광  > 전시시설,SeMA 공용공간 프로젝트 《영원히 교차하는 춤》,"직선 위주의 공간에 이질적이면서도 신선한 생명력을 불어넣으며, 중심과 끝, 안과 밖이 지속적으로 전환되는 순환과 균형의 시공간성을 구현하는 설치 전시","서울시립미술관은 2025년 공용공간 프로젝트의 일환으로 동시대 조각의 지평을 넓혀 온 세계적인 예술가 에르네스토 네토를 초청합니다. 그의 신작〈바 카 바, 영원히 교차하는 춤〉은 서소문 본관 로비와 열린 공간을 가로지르는 대형 설치작업으로, 나무줄기와 밤을 연상시키는 갈색과 꽃과 낮을 상징하는 분홍색의 산업용 면직물을 크로셰 기법으로 엮은 구조물에 국내산 구아바 잎과 차나무 잎을 채워 완성되었습니다. 감각과 참여, 주체적 경험을 중시했던 브라질 네오 콘크리트 운동의 정신은 네토의 작업 안에서 오늘날 도시 공간 속에 새롭게 구현되며, 예술의 새로운 가능성으로 이어지고 있습니다. SeMA 공용공간 프로젝트 《영원히 교차하는 춤》이 도시의 삶과 미술관이 만나, 일상 속에서 감각을 일깨우는 예술의 가능성을 보여주는 장이 되기를 바랍니다.","서울 중구 덕수궁길 61 (서소문동, 서울시립미술관)",37.5641060692766,126.973699316136,"화-금 10:00-20:00 / 토,일,공휴일 하절기 (3-10월) 10:00-19:00 동절기(11-2월) 10:00-18:00 (관람 종료 1시간 전까지 입장)",,"서울시립미술관, 영원히 교차하는 춤, 무료전시, 서울전시, 에르네스토 네토, 설치전시, SeMA neto, netoinseoul",https://sema.seoul.go.kr/kr/whatson/exhibition/detail?exNo=1431437,,
1287z8,KOP1287z8,ko,attraction,문화관광  > 전시시설,Nubim Kim Group 내한 공연,한국인 작곡가 누빔이 지휘하는 Nubim Kim Group 내한공연,"한국인 작곡가 누빔(Nubim)이 한국 전통과 세계 예술을 재즈와 현대 감각으로 재해석한 더치 슈퍼밴드 Nubim Kim Group의 공연 Connectivity. 무속 음악·진도 아리랑부터 플라멩코·헤밍웨이까지, 장르와 국경을 초월한 음악적 대화를 서울 무대에서 선보입니다.","서울 마포구 창전로 14 (신정동, CJ아지트)",37.5442465888293,126.930342267233,19:00,"50,000원 / 중,고, 대학생: 40,000원","누빔킴그룹, 콘서트, 내한공연, CJ, 누빔",https://blog.naver.com/nubim21,,
